TrackId,Name,AlbumId,MediaTypeId,GenreId,Composer,Milliseconds,Bytes,UnitPrice
1804,"Round Snake Niche",27,0,39,"Tina Gallardo",683,517,480
1805,"Golden Chestnut Circle",21,1,26,"Judy Hemmer",516,764,173
1806,"Quaint Bird Byway",27,9,80,"Beatrice Mccormick",290,466,152
1807,"Pleasant Shadow Circle",155,5,0,"Haley May",373,702,221
1808,"Auburn Anchor Pace",520,0,25,"Amos Santiago",807,880,288
1809,"Big Autumn Bluff",395,2,14,"Adriene Crutchfield",373,366,239
1810,"Sandy Diamond Estates",506,8,34,"Marilyn Armstrong",477,516,475
1811,"Pretty Barn Heights",23,3,85,"Thomas Pearson",770,280,172
1812,"Emerald Rock Twist",869,0,3,"Charles Pitts",5,725,163
1813,"Turning Swan Nook",199,4,2,"Byron Pruitt",210,65,128
1814,"Golden Gate Niche",14,0,0,"John Baker",629,429,490
1815,"Pearl Crow Stroll",34,7,40,"Lee Sok",396,458,123
1816,"Amber Swan Court",101,2,0,"Ashley Hunter",721,1018,459
1817,"Cold Goat Trace",56,3,0,"Charles Worley",381,320,416
1818,"Stony Butterfly Place",228,3,26,"Edward Cannon",685,743,384
1819,"Hush Lake Stroll",0,7,9,"Richard Williams",827,486,149
1820,"Blue Deer Woods",424,0,33,"Tamika Foley",896,692,223
1821,"Emerald Pine Court",824,6,12,"Tracee Rollins",649,997,197
1822,"Broad Rock Lace",806,4,71,"Carrie Madden",611,897,322
1823,"Gentle Grove Alcove",292,2,52,"Edith Mcdonald",560,873,371
1824,"Rough Horse Niche",150,1,41,"Jade Moten",312,873,124
1825,"Little Pioneer Shoal",271,4,46,"Eileen Dehner",13,293,268
1826,"Still Oak Ridge",452,0,24,"Thomas Rogers",110,698,216
1827,"White Zephyr Acres",478,3,17,"Micheal Cochran",721,740,106
1828,"Umber Butternut Trail",881,1,5,"Kelly Cuadra",125,520,160
1829,"Foggy Bear Pass",943,2,0,"Linh Dyer",356,283,212
1830,"Fallen Oak Villa",46,3,5,"Elizabeth Hyatt",171,292,309
1831,"Quaking Rock Landing",407,5,77,"Ruby Farris",673,194,122
1832,"Quaint Apple Circle",57,1,4,"Joe Long",548,750,309
1833,"Small Treasure Edge",63,5,2,"Rebecca Palmer",293,373,225
1834,"Turning Berry Dale",897,2,0,"Eric Lingerfelt",859,18,180
1835,"Small Anchor Bayou",13,1,45,"Mark Merriweather",746,409,234
1836,"Lone Autumn Stroll",551,0,76,"Ronald Burris",539,184,456
1837,"Easy Rock Round",679,0,98,"Laura Garza",455,375,413
1838,"Lost Timber Quay",3,3,5,"Raymond Hagood",934,784,175
1839,"Colonial Beaver Arbor",0,5,36,"Cameron Greco",23,771,429
1840,"Noble Willow Haven",81,1,2,"Nicholas Yates",951,791,397
1841,"Big Turtle Trace",11,9,95,"Lila Moss",840,312,491
1842,"Honey Rise Bluff",183,4,3,"James Bloom",303,620,120
1843,"Hazy Cloud Manor",759,0,0,"Billy Rice",284,547,163
1844,"Green Anchor Arbor",63,1,86,"Jacob Ness",98,183,230
1845,"Lost Mountain Journey",406,9,19,"Robert Hoag",540,372,272
1846,"Square Axe Woods",495,2,16,"Eric Williams",309,279,294
1847,"Burning Autumn Park",424,3,44,"Blanca May",861,930,384
1848,"Cozy Pine Quay",123,9,20,"Ellyn Young",395,47,432
1849,"Fallen Feather Lace",47,4,12,"Vernon Barnes",890,142,110
1850,"Green Rise Avenue",767,0,0,"Elizabeth Roberts",501,41,498
1851,"Harvest Berry Avenue",316,1,18,"Frank Lopez",258,924,221
1852,"Pearl Holly Ridge",361,7,56,"Monica Lawrence",425,962,412
1853,"Birch Dale Quay",97,3,1,"Norman Gibson",788,952,321
1854,"Ivory Horse Isle",161,7,84,"Brian Margolis",347,370,220
1855,"Ivory Robin Vista",1,1,61,"Christian Murphy",16,743,124
1856,"Small Chestnut Corner",374,1,41,"Rodrigo Mcdade",956,329,107
1857,"Clear Hickory Shoal",2,6,25,"Susan Fry",706,656,108
1858,"Auburn Fawn Mews",170,2,24,"Dorothy Hight",75,186,497
1859,"Crimson Robin Mews",134,1,67,"John Haith",926,977,420
1860,"Silver Horse Corner",249,3,42,"Brenda Butler",794,297,459
1861,"Grand Timber Corner",205,8,2,"Thomas Height",366,1020,235
1862,"Quiet Pony Bayou",130,7,43,"Timothy Jennings",449,891,297
1863,"Green Elm Way",997,4,0,"Debra Farrell",45,161,205
1864,"Pearl Oak Way",110,4,64,"Raymond Williams",727,14,174
1865,"Cold Goose Lane",142,0,43,"Daniel Gannon",703,196,151
1866,"Tawny Goat Lace",1,3,88,"Alisha Short",920,952,173
1867,"Easy Rise Street",25,2,84,"Dana Blank",449,432,483
1868,"Jagged Hills Heights",308,4,2,"Anthony Jackson",261,818,494
1869,"Hazy Pond Glade",511,0,27,"Marshall Joseph",311,283,225
1870,"Quaint Robin Landing",0,7,3,"Mildred Werner",979,308,426
1871,"Crystal Anchor Estates",790,5,61,"Annette Smith",620,14,205
1872,"Misty Crow Drive",19,2,15,"Linda Whitman",945,275,138
1873,"Square Pioneer Round",277,2,11,"Richard Butler",595,181,402
1874,"Sandy Berry Highlands",821,4,2,"Elizabeth Westerman",716,803,312
1875,"Twin Nut Trail",575,1,0,"Ronald Shiner",91,353,297
1876,"Auburn Squirrel Promenade",379,1,68,"Rose Corrales",681,675,349
1877,"Twin Mountain Grove",129,1,22,"Barbara Peters",255,730,210
1878,"Orange Crow Road",184,0,15,"Joe Moore",519,242,368
1879,"Umber Fox Terrace",597,0,35,"Bettie Miller",729,54,389
1880,"Rough Mill Jetty",135,0,2,"Dorothy Nunez",211,464,181
1881,"Lost Beaver Chase",816,1,6,"Gloria Harris",927,620,433
1882,"Rose Holly Quay",5,4,80,"Aaron Yin",731,937,335
1883,"Pretty Butternut Bayou",32,9,66,"Alan Jarvis",3,112,351
1884,"Little Creek Court",6,0,24,"Rebecca Michael",215,286,388
1885,"Pearl Embers Bend",114,0,53,"Gladys Borkowski",982,538,163
1886,"Foggy Autumn Glen",197,0,53,"Terry Blane",347,530,368
1887,"Windy Branch Vale",49,0,93,"Desirae Roberts",394,579,332
1888,"Crimson Bear Stead",550,0,53,"Ronald Aguilera",794,418,492
1889,"Pleasant Branch Place",713,3,75,"Ora Blomberg",970,55,342
1890,"Quiet View Woods",800,2,11,"Elmo Cheney",932,318,193
1891,"Lone Hickory Estates",891,5,0,"Lauren Randle",907,888,369
1892,"Easy Axe Canyon",242,6,0,"Branda Carpenter",474,504,477
1893,"Sweet Acorn Drive",265,4,43,"Glen Starkey",527,443,105
1894,"Birch Gate Glen",988,0,92,"Richard Harris",947,241,127
1895,"Fallen Beacon Quay",7,0,22,"Maria Hunter",606,292,123
1896,"Green Cider Circle",5,0,94,"Richard Carlisle",335,253,244
1897,"Turning Pine Isle",452,2,24,"Andrew Rubio",100,520,454
1898,"Dusty Castle Crest",22,2,30,"William Gordon",268,337,186
1899,"Crystal Pond Swale",108,6,35,"Chung Mcguire",919,477,328
1900,"Umber Beacon Orchard",950,3,26,"Virginia Rodriguez",429,166,356
1901,"Hush Peach Pass",817,1,6,"Rachel Douglas",319,674,145
1902,"Still Apple Flats",928,2,0,"Corey Kinch",840,198,303
1903,"Dewy Treasure Court",60,2,99,"Gerald Holder",730,939,144
1904,"Indian Deer Stroll",45,0,48,"Sandra Marine",884,1011,409
1905,"Dusty Spring Valley",328,2,2,"Leila Meredith",125,455,133
1906,"Broad Berry Field",864,3,52,"Denise Brown",964,385,321
1907,"Round Bluff Trace",386,5,78,"Emile Miller",646,545,130
1908,"Green Crow Drive",221,3,2,"George Nichols",223,6,435
1909,"Fallen Pebble Haven",239,1,83,"Jesus Morphis",830,533,122
1910,"Cold Cottage Manor",42,5,13,"Madie Nguyen",210,876,483
1911,"High Lamb Mews",232,5,5,"Leslie Worsham",154,833,265
1912,"Happy Sky Lagoon",275,1,76,"Lauren Boyce",224,934,139
1913,"Ivory Butternut Stead",537,0,18,"Renea Reed",691,914,494
1914,"Lonely Nectar Crest",0,0,40,"Perry Mayfield",564,432,259
1915,"Strong Lamb Vale",605,4,15,"David Henry",219,275,423
1916,"Round Robin Cut",565,8,14,"Bobby Calloway",499,864,317
1917,"Sunny Blossom Lagoon",6,4,8,"Connie Howland",349,121,189
1918,"Crystal Turtle Niche",3,6,41,"Janice Ling",424,279,187
1919,"Happy Zephyr Estates",80,5,68,"Ashleigh Olivar",86,1023,300
1920,"Silent Island Bend",959,2,61,"David Elmer",527,873,232
1921,"Turning Gate Ramble",329,1,76,"George Ross",500,830,254
1922,"Colonial Oak Lace",341,6,83,"Joey King",155,591,313
1923,"Iron Quail Landing",50,9,21,"Rafael Bass",692,547,306
1924,"Quaking Spring Rove",74,0,14,"Robert Baer",107,869,193
1925,"Sweet Island Niche",0,1,32,"Ramon Sao",633,778,290
1926,"Blue Mill Bend",124,1,4,"Terry Morgan",796,878,228
1927,"Thunder Maple Summit",67,0,63,"Sara Metzger",96,589,394
1928,"Turning Branch Corner",303,9,52,"Ralph Billings",123,435,354
1929,"Turning Bear Saunter",327,5,25,"Deborah Merrill",684,496,439
1930,"Cool Beacon Trail",318,2,5,"Jacqueline Bailey",500,922,386
1931,"Still Rabbit Run",424,3,56,"Kenneth Farley",908,947,201
1932,"White Cloud Round",332,7,13,"Nathan Hood",128,291,359
1933,"Easy Harbor Court",706,5,69,"Debra Luevano",863,173,307
1934,"Burning Lamb Highlands",3,0,14,"Moises Nowicki",116,967,283
1935,"Cozy Flower Circle",903,6,70,"Jeffery Pineda",420,413,224
1936,"Sunny Chestnut Road",302,5,4,"Greg Spencer",217,46,189
1937,"Sandy Sky Pace",15,2,23,"Victorina Fitzgerald",223,987,287
1938,"Umber Quail Trace",168,0,1,"Daniel Hunter",431,273,419
1939,"Twin Swan Arbor",18,2,1,"Willie Santana",474,340,354
1940,"Crimson Pioneer Park",644,5,75,"Lester Avery",234,1006,225
1941,"Green Gate Ramble",335,3,16,"Elisa Lindsey",560,289,242
1942,"Quaint Island Park",918,4,79,"Raquel Estelle",101,269,217
1943,"High Acorn Wander",8,1,59,"Clara Fowler",703,344,143
1944,"Bright Peach Jetty",493,0,74,"Christopher Mcgee",83,475,404
1945,"Sunny Crow Lane",12,7,3,"Oswaldo Williams",76,731,335
1946,"Quiet Rise Glade",365,0,18,"Ellen Smith",633,881,103
1947,"Stony Leaf Estates",259,5,9,"Ardith Benson",11,338,405
1948,"Crystal Forest Edge",653,8,5,"Amanda Tillson",562,265,195
1949,"Golden Bird Highlands",203,4,1,"Felice Johnston",528,598,194
1950,"Heather Elk Road",305,0,64,"Cruz Towry",357,649,292
1951,"Little Zephyr Pace",281,9,13,"Joseph Currin",39,31,124
1952,"Bent Pony Hollow",161,3,22,"Brittney Smith",84,917,384
1953,"Stony Shadow Run",37,9,11,"Janet Vankirk",356,919,142
1954,"Dusty Deer Valley",337,6,70,"Wesley Tate",140,926,329
1955,"Umber Pond Jetty",428,0,1,"Barbara Grant",635,6,488
1956,"Pearl Stone Trek",785,1,3,"Peggy Vanallen",817,327,277
1957,"Emerald Pioneer Dell",792,1,31,"Harold Goheen",716,208,292
1958,"Strong Gate Bluff",34,3,12,"Allen Gonzales",111,943,426
1959,"Misty Grove Cut",619,0,14,"Joann Mcmahon",353,664,239
1960,"Honey Creek Woods",538,8,2,"Bruce Fortenberry",7,264,421
1961,"Thunder Rise Corner",178,3,4,"Otis Davenport",662,955,457
1962,"Sleepy Harbor Alcove",223,5,0,"Martin Smith",242,224,273
1963,"Cozy Horse Ledge",525,5,6,"John Carter",820,508,170
1964,"Jagged Cloud Chase",100,9,33,"Arthur Franklin",214,48,382
1965,"Jagged Rabbit Terrace",358,8,13,"John Waxman",992,156,406
1966,"Ivory Branch Avenue",15,2,6,"Mark Poe",382,356,439
1967,"Iron Brook Vale",201,1,33,"Michael Cowden",871,584,297
1968,"Middle Stone Field",23,8,54,"Jennifer Thrasher",776,774,343
1969,"Dusty Hills Chase",92,4,0,"Lan Yarnell",576,170,150
1970,"Thunder Island Flats",120,1,9,"Karen Diggs",516,147,145
1971,"Velvet Cottage Bluff",901,0,13,"Margaret Pina",633,302,124
1972,"Pied Apple Drive",90,0,88,"Chad Gutierrez",615,635,414
1973,"Quaking Creek Manor",100,9,36,"James Crowe",367,647,162
1974,"Ivory Bridge Ridge",229,2,70,"Rita Moss",62,885,190
1975,"Red Rise Jetty",98,0,12,"Michelle Walker",783,84,474
1976,"Windy Swan Trace",25,9,16,"Bonnie Kendall",917,795,463
1977,"Lazy Robin Cut",374,5,74,"Victoria Barrentine",438,226,335
1978,"Cool Maple Run",338,7,94,"Jeff Smith",377,875,120
1979,"Hazy Fawn Meadow",476,2,0,"Gordon Robinson",891,465,496
1980,"Crimson Acorn Edge",91,2,60,"David Oney",286,604,174
1981,"White Peach Way",576,5,77,"Dominic Morris",606,630,466
1982,"Ivory Treasure Stroll",10,1,8,"Virginia Olivarez",598,634,132
1983,"Little Pebble Valley",37,3,28,"Patricia Whistler",603,137,292
1984,"High Prairie Acres",676,0,38,"Saul Fisher",681,115,161
1985,"Pretty Fox Meadow",519,0,4,"Melanie Walker",454,419,476
1986,"Big Swan Villa",1,1,69,"Bethany Moses",413,816,450
1987,"Rough Timber Bluff",45,6,98,"Catherine Ackman",264,986,270
1988,"Big Pine Race",782,0,53,"Miguel Childress",629,694,325
1989,"Misty Rise Grove",371,6,0,"Edgar Osborne",478,933,345
1990,"Crimson Zephyr Ledge",312,0,7,"Helen Gutierrez",849,367,493
1991,"Foggy Lake Canyon",912,2,18,"Miriam Robles",267,422,441
1992,"Sleepy Castle Trace",674,9,32,"Martin Luce",872,155,486
1993,"Pleasant River Falls",282,1,4,"Perry Hamilton",537,184,136
1994,"Happy Mill Circle",814,8,83,"Angelika Hess",726,407,301
1995,"Burning Crow Landing",49,1,82,"Janice Bernard",373,953,281
1996,"Long Cider Ramble",911,6,36,"Stephen Hughes",727,282,323
1997,"Quaking Elm Vista",72,9,79,"Sandra Brewster",836,460,243
1998,"Red Creek Ridge",161,2,3,"Joshua Yother",376,717,244
1999,"Gentle Axe Vale",354,0,81,"Mary Lovelace",917,230,393
2000,"Pleasant Bridge Quay",2,5,6,"Ann Quintana",682,65,439
2001,"Lonely River Swale",163,3,7,"John Johnson",959,12,452
2002,"Cool Log Byway",2,6,76,"Clay Lawson",286,372,149
2003,"Dusty Harbor Byway",71,1,7,"Jose Reynoso",465,795,198
2004,"Sandy Pumpkin Mews",93,1,65,"Christie Perez",679,141,123
2005,"Shady Brook Vale",226,0,11,"William Gilbert",666,508,259
2006,"Quaking Beacon Trail",5,1,40,"Hedwig Turner",510,825,490
2007,"Pearl Goose Stroll",515,8,86,"Richard Mendoza",889,707,497
2008,"High Axe Shoal",1,8,10,"Santos Mcginnis",16,103,134
2009,"Tender Axe Pike",918,1,8,"Morris Laughlin",82,568,482
2010,"Lone Pioneer Landing",96,7,78,"Michael Gainey",278,461,465
2011,"Quaking Anchor Pike",543,7,1,"Daniel Goodwin",843,287,234
2012,"Happy Leaf Chase",560,2,53,"Lisa Davis",17,407,376
2013,"Windy Rabbit Bend",4,2,84,"Laura Barton",120,688,457
2014,"Round Turtle Road",808,6,93,"Blanche Rogers",345,653,438
2015,"Sunny Pond Avenue",2,6,0,"Hortencia Graham",431,370,381
2016,"Rose Deer Stroll",255,1,37,"John Olson",638,216,432
2017,"Broad Bluff Bend",557,1,44,"Arthur Hamilton",569,1017,217
2018,"Long Elm Landing",80,1,16,"Brett Gooch",959,67,140
2019,"Lonely Dale Cut",159,2,36,"Minh Marty",53,153,203
2020,"Stony Nectar Isle",467,8,6,"Richard Ryder",770,357,395
2021,"Long Peach Stead",57,0,0,"Julia Hatfield",41,953,225
2022,"Lonely Robin Saunter",829,5,61,"Joel Mckoy",325,643,223
2023,"Old Deer Crest",137,1,8,"Nicole Garcia",843,366,182
2024,"Auburn Robin Journey",2,0,27,"Robert Rees",109,712,119
2025,"Sandy Lake Stroll",708,3,23,"Louise Dowdy",198,110,380
2026,"Cotton Timber Heights",20,4,76,"Audrey Sells",663,266,101
2027,"Grand Butternut Valley",621,3,45,"Thelma Bledsoe",820,892,399
2028,"Harvest Bear Valley",41,5,97,"Warren Cohrs",95,583,396
2029,"Tender Pumpkin Acres",38,9,10,"Sarah Wegener",162,485,413
2030,"Long View Trace",18,1,12,"Jerry Eye",559,155,290
2031,"Grand Diamond Arbor",146,4,88,"Susan Rinehart",880,7,154
2032,"Still Panda Pace",992,4,12,"Joe Stevens",426,537,482
2033,"Jagged Peach Cove",799,8,84,"Bruno King",747,597,377
2034,"Colonial Pioneer Twist",21,8,44,"Aaron Scuderi",263,196,398
2035,"Sandy Chestnut Trace",430,1,68,"Ana Westberg",6,971,228
2036,"Pretty Anchor Woods",139,0,15,"Johnna Haynes",423,325,414
2037,"Birch Castle Saunter",93,9,34,"Janet Carlock",262,249,187
2038,"Square Barn Lagoon",98,2,21,"Helen Flores",622,855,450
2039,"Umber Cider Gate",931,1,20,"Jason Mills",997,413,364
2040,"Colonial Cider Mews",51,4,2,"Margaret Patterson",673,418,185
2041,"White Elm Falls",409,0,5,"Janice Stephens",651,450,210
2042,"Burning Cottage Gate",384,7,0,"Nelda Carl",9,594,484
2043,"Misty Elm Field",146,9,71,"Eugene Pearson",588,583,306
2044,"Still Panda Quay",150,0,42,"Floyd Potts",525,673,387
2045,"Quaking Autumn Vista",78,1,11,"Gayle Asencio",325,869,280
2046,"High Snake Lane",423,1,36,"Werner Vasquez",769,546,388
2047,"Lost Bear Highlands",0,6,35,"James Roose",371,335,467
2048,"Tawny Barn Hollow",349,0,60,"Ashley Tyndall",914,24,445
2049,"Shady Timber Edge",783,3,16,"Mary Clemmer",975,180,408
2050,"Colonial Bluff View",890,2,30,"Betty Robbins",526,149,187
2051,"Rough Autumn Point",49,9,83,"Edna Salazar",966,263,224
2052,"Indian Robin Lagoon",41,3,99,"Deanna Williams",913,884,415
2053,"Little Acorn Circle",649,1,79,"Bobby Hurst",197,103,237
2054,"Turning Beacon Knoll",399,2,4,"Lucille Rushing",386,168,484
2055,"Cotton Turtle Lace",688,9,3,"Melody Christopher",41,752,383
2056,"Rocky Berry Stead",997,0,3,"William Ginder",772,638,360
2057,"Blue Zephyr Ramble",269,8,92,"Alice Cox",227,319,120
2058,"Heather Cider Field",922,0,23,"Christina Oliver",16,388,235
2059,"Easy Axe Journey",233,1,9,"Anthony Houston",67,645,439
2060,"Lost Dove Pace",129,0,52,"Billie Hastings",181,653,453
2061,"Silent Fawn Woods",457,4,60,"Sharon Tripp",129,202,297
2062,"Turning Spring Terrace",323,9,4,"Edna Schrock",881,581,385
2063,"Orange Acorn Trek",472,0,48,"Melanie Mahaffey",472,313,390
2064,"Windy Grove Estates",206,7,90,"Stanley Mcclellan",995,903,320
2065,"Sunny Treasure Bank",238,2,3,"Kenny Sherman",417,23,171
2066,"Shady Feather Park",175,2,32,"Margaret Carter",79,898,108
2067,"Heather Wagon Valley",704,9,27,"Frank Hart",648,331,370
2068,"Cool Treasure Shoal",143,0,36,"Louis Savage",136,493,123
2069,"Auburn Castle Road",506,6,72,"Lillian Peters",659,728,480
2070,"Honey Hickory Lagoon",627,0,3,"Peter Thomas",272,836,298
2071,"Cozy Pine Vista",369,2,55,"Mary Casella",303,397,339
2072,"Dusty Holly Field",120,3,24,"Patricia Dailey",814,621,469
2073,"Quaint Embers Estates",52,0,38,"Travis Vereen",374,1004,311
2074,"Sunny Grove Stead",833,8,4,"Herbert Coleman",683,140,242
2075,"Green Peach Bayou",109,7,50,"Lydia Fields",578,879,442
2076,"Little Beacon Haven",87,0,38,"Sheryl Watson",114,677,300
2077,"Little Beacon Nook",171,0,28,"Oleta Cantu",899,478,412
2078,"Dewy Log Cut",193,2,6,"Allen White",526,1004,160
2079,"Broad Peach Falls",129,3,47,"Margaret Serra",226,753,491
2080,"Clear Goat Glade",32,4,55,"Leslie Lane",952,995,337
2081,"Colonial Beaver Summit",155,1,15,"Kenneth Walters",218,210,305
2082,"Crystal Flower Place",186,4,13,"Jerry Foreman",254,83,184
2083,"Jagged Turtle Quay",780,2,2,"Jesus Jarvis",966,664,336
2084,"Heather Axe Gardens",0,7,3,"Paul Roger",547,337,370
2085,"Misty Brook Twist",461,0,67,"Jolene Gordon",433,130,311
2086,"Pearl Lake Twist",99,1,63,"Ray Mackenzie",567,116,195
2087,"Big River Promenade",16,2,27,"William James",571,30,257
2088,"Merry Cottage Isle",811,3,89,"Brandon Adams",633,594,195
2089,"Small Stone Circle",3,1,49,"Joann Conlan",482,308,337
2090,"Sandy Autumn Ledge",486,1,4,"Hung Close",411,292,290
2091,"Noble Branch Gate",311,5,16,"Sylvia Meltzer",287,141,374
2092,"Old Swan Glen",792,4,64,"Jason Vargas",589,941,433
2093,"Happy Leaf Manor",553,2,16,"Anna Freeman",470,149,245
2094,"Dewy Cider Wander",139,0,71,"Frank White",800,466,107
2095,"Red Turtle Vale",2,0,5,"Coy Birge",11,572,327
2096,"Dusty View Trace",64,8,5,"William Wilson",31,726,331
2097,"High Willow Street",468,0,2,"Tanya Massey",678,865,142
2098,"Noble Lake Point",383,2,8,"Mary Brooks",511,1022,148
2099,"Stony Rise Falls",276,5,75,"Alicia Pires",166,597,147
2100,"Quiet Bluff Path",471,1,8,"Dorothy Ellis",115,675,261
2101,"Merry Axe Court",6,4,53,"Irene Wadley",288,10,454
2102,"Long Brook Gate",569,2,94,"Kelly Pack",5,607,207
2103,"Foggy Snake Turn",277,7,36,"Wayne Minton",911,130,396
2104,"Crystal Apple Lagoon",462,5,52,"Yvette Rolling",793,287,453
2105,"Cotton Panda Orchard",441,0,11,"Kip Meyer",752,776,264
2106,"Easy Butterfly Flats",112,0,55,"Brian Myers",807,16,151
2107,"Hidden Shadow Nook",603,4,91,"Irene Larimer",854,945,140
2108,"Tawny Timber Nook",562,1,46,"Mike Andrews",412,427,333
2109,"Sweet Pebble Journey",608,1,5,"Susan Cecil",274,532,101
2110,"Calm Rock Niche",164,2,23,"Roosevelt Kahn",417,545,392
2111,"Hidden Diamond Manor",492,4,71,"Russell Miller",416,734,381
2112,"Bent Butterfly Arbor",861,5,83,"James Redmond",172,242,135
2113,"Tender Rise Vista",427,1,96,"Jeremy Powers",11,1009,142
2114,"White Peach Canyon",452,5,53,"Ryan Hoffman",716,343,364
2115,"Long Acorn Gardens",49,1,69,"Georgia Sussman",761,584,470
2116,"Turning Shadow Niche",106,7,30,"Wilma French",577,906,421
2117,"Sweet Autumn Trace",484,2,81,"James Arnett",50,35,148
2118,"Dusty Willow Bend",179,9,68,"George Dominguez",37,889,215
2119,"Sleepy Snake Ramble",821,4,3,"Warren Banks",379,26,155
2120,"Sandy Hickory Canyon",15,6,30,"Eric Hight",869,48,181
2121,"Golden Creek Place",978,0,57,"Antonio Hopper",126,997,163
2122,"Silver Lake Woods",530,0,39,"Christopher Collins",499,777,281
2123,"Crimson Chestnut Stroll",69,0,30,"Daniel Carter",470,772,150
2124,"Old Pony Alcove",286,9,93,"Brandy Sperling",211,1015,395
2125,"Cool Hills Glade",723,0,61,"Timothy Gillette",213,743,215
2126,"Silver Pond Mews",243,3,6,"Lance Bodden",6,689,151
2127,"Bright Leaf Arbor",351,4,2,"Andrea Winfield",666,675,273
2128,"Clear Lake Park",734,5,15,"Brian Gurley",860,258,484
2129,"Honey Bluff Lane",431,7,36,"Tom Chapman",62,963,159
2130,"Hidden Nectar Race",507,0,61,"Margaret Healey",59,673,139
2131,"Twin Log Gardens",79,4,12,"Michelle Snyder",166,841,194
2132,"Indian Castle Dale",660,3,1,"Lucille Neville",103,826,349
2133,"Long Holly Lane",184,1,7,"Mary Beck",542,485,223
2134,"Burning Butternut Bend",304,0,41,"Edward Bennett",172,74,371
2135,"Hazy Quail Ramble",1,2,5,"Renata Martin",98,920,391
2136,"Emerald Fox Gate",93,0,7,"Erik Putnam",399,840,107
2137,"Twin Cloud Flats",219,3,2,"Javier Clark",394,690,307
2138,"Gentle Cloud Ridge",841,5,19,"John Duarte",772,926,299
2139,"Silver Fox Farms",649,0,10,"Emily Stewart",460,1022,145
2140,"Misty Harbor Landing",232,8,13,"Daniel Johnson",620,266,438
2141,"Birch Bear Avenue",240,6,37,"Jorge Coots",676,603,161
2142,"Dewy Forest Hollow",232,7,19,"Lillie Gray",78,734,332
2143,"Sunny Butternut Edge",138,3,53,"Luisa Poe",624,537,303
2144,"White Rabbit Landing",53,0,90,"Sean Logan",98,295,222
2145,"Pearl Mountain Flats",0,5,3,"Judith Leung",277,524,442
2146,"Quaint Robin Orchard",102,9,16,"Donald Fromm",799,847,264
